[2025-02-14 15:10:08] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- /Users/thida/ftp/gradle-project-demo/demo
[2025-02-14 15:10:08] Log file was started late.
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/NumberFormatException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ThreadGroup.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Version.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Opens$Modifier.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Builder.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Modifier.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Opens.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Requires$Modifier.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ResolvedModule.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Exports.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/Configuration.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Requires.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleReference.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleFinder.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Exports$Modifier.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleReader.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/module/ModuleDescriptor$Provides.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Integer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Class.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/LinkageError.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/AccessFlag$Location.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/WildcardType.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/Method.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/Parameter.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/AnnotatedType.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/ParameterizedType.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/InvocationTargetException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/RecordComponent.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/Executable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/AccessibleObject.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/Member.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/AccessFlag.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/AnnotatedElement.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/Field.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/Constructor.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/ClassFileFormatVersion.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/TypeVariable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/GenericDeclaration.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/reflect/Type.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/SafeVarargs.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ClassValue.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Float.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/annotation...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/annotation/Target.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/annotation/Documented.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/annotation/Annotation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/annotation/Retention.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/annotation/ElementType.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/annotation/RetentionPolicy.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/System$Logger.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/InterruptedException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/UnsupportedOperationException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ClassValue$ClassValueMap.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ClassNotFoundException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ThreadBuilders$PlatformThreadBuilder.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ClassFrameInfo.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Throwable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Error.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Thread$State.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ProcessHandle$Info.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Thread.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Runtime.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ReflectiveOperationException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/MethodTypeDesc.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/ClassDesc.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/MethodHandleDesc.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/ConstantDesc.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/DirectMethodHandleDesc$Kind.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/Constable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/DirectMethodHandleDesc.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/DynamicConstantDesc.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/constant/AsTypeMethodHandleDesc.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/StackWalker$ExtendedOption.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Deprecated.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/InternalError.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/IllegalStateException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Boolean.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Long.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/System.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Double.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Object.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/NoSuchFieldException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ScopedValue.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Appendable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/StringBuilder.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/IllegalArgumentException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Package.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/AutoCloseable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ModuleLayer$Controller.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Enum.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/IllegalAccessException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/System$Logger$Level.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/FunctionalInterface.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/Module.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ScopedValue$CallableOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/ThreadLocal$ThreadLocalMap.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/StackWalker$StackFrame.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/ValueLayout$OfLong.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/MemorySegment$Scope.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/Arena.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/SegmentAllocator.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/MemoryLayout.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/ValueLayout$OfShort.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/ValueLayout$OfDouble.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/ValueLayout.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/ValueLayout$OfBoolean.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/UnionLayout.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/PaddingLayout.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/MemoryLayout$PathElement.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/MemorySegment.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/lang/foreign/ValueLayout$OfByte.members...
